movieId,imdbId,tmdbId
95207,1611224,72331
95307,1336608,80585
95309,1307068,88005
95311,1245104,13042
95313,0455565,13932
95375,0395479,13062
95377,0479113,13933
95441,1637725,72105
95443,1769363,100046
95449,1915581,77930
95473,0142237,39103
95475,1125254,24752
95499,0142242,34433
95508,1598873,95516
95510,0948470,1930
95543,1667889,57800
95558,2125435,84175
95567,1716777,98548
95583,1615065,82525
95654,0131409,13929
95720,1298649,80035
95740,0283856,276165
95744,1602472,84165
95752,0111399,183386
95761,1726669,73567
95780,0142234,39106
95782,0142236,39107
95858,0248808,13930
95873,1839492,103332
