movieId,imdbId,tmdbId
71573,0365929,22787
71579,1174732,24684
71640,1333634,26763
71650,0081746,99189
71668,1078940,19899
71700,0896534,23966
71732,0902290,21910
71745,0386117,16523
71755,0062352,67062
71804,0087983,38702
71810,0126388,3513
71823,0808399,12572
71838,1197624,22803
71876,1129445,8915
71899,0978762,24238
72011,1193138,22947
72043,1482967,53985
72104,0096880,44338
72109,1425928,36577
72129,1233227,22804
72131,1477715,13576
72165,0450405,24418
72169,1213585,22800
72171,1190536,24804
72176,1228953,29150
72209,0375568,16577
72224,1161418,22820
72226,0432283,10315
72294,1067106,17979
