movieId,imdbId,tmdbId
47287,0052700,35921
47330,0071424,19017
47382,0462590,9762
47384,0383060,14113
47404,0452039,21712
47423,0468489,7859
47465,0410764,11559
47491,0418455,1023
47493,0035703,59964
47518,0384793,9788
47606,0027421,57840
47610,0443543,1491
47629,0436697,1165
47640,0486551,9988
47714,0038363,19072
47721,0048980,15265
47728,0038577,29589
47810,0450345,9708
47815,0473024,14351
47894,0460989,1116
47937,0464196,5072
47950,0427969,1249
47952,0475944,9954
47978,0423169,13075
47997,0387808,7512
47999,0486358,1776
48032,0419198,10846
48043,0414993,1381
48061,0069289,15242
48082,0354899,300
