movieId,imdbId,tmdbId
1093,0101761,10537
1094,0104036,11386
1095,0104348,9504
1096,0084707,15764
1097,0083866,601
1099,0029992,25842
1100,0099371,2119
1101,0092099,744
1103,0048545,221
1104,0044081,702
1105,0115885,25750
1111,0117040,9305
1112,0117284,37616
1113,0115580,11112
1114,0116378,21612
1120,0117318,1630
1123,0117320,124837
1124,0082846,11816
1125,0072081,11843
1126,0101775,10379
1127,0096754,2756
1128,0080749,790
1129,0082340,1103
1130,0082533,11298
1131,0091288,4480
1132,0091480,4481
1133,0111357,
1135,0081375,10765
1136,0071853,762
1137,0116587,44497
1145,0117677,79306
1147,0118147,10548
