movieId,imdbId,tmdbId
88129,0780504,64690
88140,0458339,1771
88163,1570728,50646
88179,1563738,51828
88235,1540133,67913
88267,1449283,51162
88272,1714208,65599
88345,0323250,13931
88356,0472181,41513
88380,1013860,43935
88405,1632708,50544
88672,1637706,59968
88682,0808245,65673
88744,1318514,61791
88785,1488555,49520
88810,1454029,50014
88812,1622547,62206
88879,1525835,56832
88932,1622979,55779
88950,0968264,60309
88954,1268799,55465
89000,1542852,47261
89030,1438176,58151
89039,1549572,55420
89045,0091865,60375
89047,1403177,44835
89072,1464580,52015
89085,1226753,48289
89087,1657507,62835
