movieId,imdbId,tmdbId
6269,0334416,51927
6271,0070460,1675
6273,0042593,17057
6276,0040946,40718
6279,0281820,6016
6281,0183649,1817
6283,0275277,11299
6284,0337996,17995
6286,0311519,7294
6287,0305224,9506
6290,0251736,2662
6291,0300140,12093
6294,0245803,11817
6295,0323572,24621
6296,0310281,13370
6297,0311289,8326
6298,0328099,13411
6299,0301727,11516
6300,0236027,10180
6301,0067800,994
6302,0050177,66918
6303,0066769,10514
6305,0060390,1714
6306,0327920,14308
6308,0091396,9930
6314,0108442,12661
6315,0092214,29355
6316,0078504,24961
6318,0102411,31633
6322,0310910,10743
6323,0309698,2832
6327,0342275,38868
