movieId,imdbId,tmdbId
8008,0046807,18283
8009,0051911,33731
8010,0105159,13823
8011,0343168,14108
8012,0199683,4291
8014,0374546,113
8015,0064806,28476
8016,0068638,5916
8019,0308379,12205
8033,0060522,3001
8039,0065051,11574
8042,0070379,203
8044,0023042,29740
8056,0060490,26268
8057,0056541,33632
8070,0304126,316
8093,0192657,10355
8094,0047849,14554
8117,0180748,250
8121,0366532,41277
8123,0093913,42013
8125,0018455,631
8126,0057495,25504
8128,0092593,1786
8129,0181810,51182
8130,0189553,45042
8131,0243508,210937
8132,0104346,16219
8133,0328844,15824
8136,0049363,48385
8137,0054462,27545
8138,0053611,22718
