movieId,imdbId,tmdbId
5389,0166813,9023
5391,0268690,17734
5395,0071532,44800
5398,0056406,53229
5400,0164184,4614
5401,0279493,12277
5404,0090570,15677
5410,0067756,811
5413,0079788,7216
5414,0280486,3132
5415,0279778,9583
5416,0298798,18408
5417,0285441,13245
5418,0258463,2501
5419,0267913,9637
5420,0245562,12100
5421,0238924,16857
5422,0282768,52258
5425,0244479,15813
5427,0082146,18905
5428,0087042,14774
5433,0090021,17898
5434,0040823,21635
5438,0100135,10169
5440,0041866,13909
5443,0247444,35696
5444,0275847,11544
5445,0181689,180
5446,0252444,9555
5447,0286179,57022
5448,0314166,17710
5449,0280590,2022
