movieId,imdbId,tmdbId
5172,0290212,15186
5177,0035015,965
5179,0080798,10889
5180,0080813,16149
5182,0080846,25628
5186,0080888,22288
5187,0080889,32030
5193,0080948,15310
5198,0081070,14807
5199,0081071,14729
5202,0081176,39543
5203,0081178,39578
5205,0081184,30924
5208,0081237,18910
5210,0081248,24919
5214,0076489,24032
5218,0268380,425
5219,0120804,1576
5220,0284490,5851
5222,0264761,15647
5223,0256259,25110
5224,0282864,38880
5225,0245574,1391
5226,0085154,18172
5227,0055774,24248
5229,0125209,19797
5230,0040679,17804
5231,0035262,31805
5232,0032993,13861
5233,0038032,29021
5234,0034116,31812
