movieId,imdbId,tmdbId
84098,0045029,76229
84116,1287878,47909
84152,1219289,51876
84154,1117394,58261
84160,1705977,52461
84187,0860906,22843
84236,1487275,34767
84304,1667150,62976
84312,0329200,12536
84374,1411238,41630
84392,1189340,50348
84395,1161864,48171
84414,1699114,56590
84506,1693830,51276
84601,1401152,48138
84615,1477837,52067
84637,0377981,45772
84696,1320239,50204
84772,1092026,39513
84844,0238883,20993
84847,1366312,183894
84944,1192628,44896
84950,0810922,50725
84952,1590089,54186
84954,1385826,38050
85016,1277936,56811
85020,0472399,27582
85022,0480687,48988
85025,1034389,49494
