movieId,imdbId,tmdbId
5066,0281358,10229
5069,0270933,68149
5071,0220627,35650
5072,0293416,9606
5073,0208990,11447
5074,0250081,16550
5075,0219405,13915
5076,0106223,34723
5079,0047688,43340
5080,0240900,20009
5081,0188453,2084
5083,0295552,74692
5085,0046828,51044
5087,0078122,4267
5088,0072353,4031
5092,0265298,11870
5093,0233469,9884
5094,0246894,11535
5095,0265713,27593
5096,0109190,11212
5097,0024914,29887
5098,0027527,32484
5099,0028988,28345
5101,0086194,21921
5102,0107985,21845
5103,0108037,11528
5105,0069995,931
5106,0275022,17130
5107,0251114,10592
5108,0251160,8470
5109,0280030,16690
