movieId,imdbId,tmdbId
2967,0048977,42196
2968,0081633,36819
2969,0061138,42726
2970,0083946,9343
2971,0078754,16858
2972,0093206,42006
2973,0097123,11562
2974,0200469,10496
2975,0168501,16162
2976,0163988,8649
2977,0142201,31306
2978,0144640,10563
2979,0172627,14484
2981,0072742,94857
2982,0099710,32043
2983,0059319,15247
2984,0067527,29251
2985,0093870,5548
2986,0100502,5549
2987,0096438,856
2988,0081150,38772
2989,0082398,699
2990,0097742,709
2991,0070328,253
2992,0091829,13511
2993,0059800,660
2995,0185371,11377
2996,0166943,26149
2997,0120601,492
2998,0144178,108346
3000,0119698,128
3001,0157075,46286
