movieId,imdbId,tmdbId
105769,1821641,152795
105844,2024544,76203
105954,2017038,152747
106002,1731141,80274
106004,0056219,37342
106011,2616880,200481
106022,2446040,213121
106062,3063516,208134
106072,1981115,76338
106100,0790636,152532
106111,3004634,226632
106144,2304426,194101
106204,2299842,123377
106236,2204371,184149
106330,1204975,137093
106332,2492916,159151
106397,0437489,121555
106417,1796406,87380
106438,2431286,205220
106441,0816442,203833
106452,2718492,209274
106471,1485763,41498
106473,2375379,176983
106487,1951264,101299
106489,1170358,57158
106491,1335975,64686
