movieId,imdbId,tmdbId
4130,0093476,2608
4131,0093477,32058
4132,0093493,10019
4133,0093507,11649
4135,0093560,13509
4136,0093562,63639
4139,0093638,34379
4140,0093648,22915
4141,0192111,24940
4142,0190524,37302
4143,0242998,10984
4144,0118694,843
4146,0120753,318
4148,0212985,9740
4149,0239948,10878
4151,0216787,10697
4153,0231775,16300
4155,0230838,1921
4156,0177650,44412
4158,0166276,23685
4159,0233142,12138
4161,0236493,6073
4162,0250720,39180
4166,0251031,19513
4167,0179626,2749
4168,0192071,10050
4169,0212380,17203
4171,0236447,95682
4173,0220157,49929
4174,0099073,2302
4175,0116447,32686
