movieId,imdbId,tmdbId
6832,0102768,11364
6835,0082000,39916
6840,0067217,32082
6850,0104695,12772
6851,0104321,47866
6852,0061809,18900
6856,0035575,3087
6857,0107692,14282
6858,0056291,11502
6862,0313443,2116
6863,0332379,1584
6864,0380275,28236
6867,0340377,2056
6868,0335563,4997
6869,0340468,8439
6870,0327056,322
6872,0317676,11059
6873,0138524,11775
6874,0266697,24
6875,0342300,54973
6877,0339071,21059
6879,0313542,11329
6880,0324216,9373
6881,0311648,1550
6883,0325055,28200
6884,0312549,10629
6885,0199626,10944
6887,0316465,13920
6888,0306047,4256
6889,0328880,10009
6890,0363589,1807
6892,0314676,30141
