movieId,imdbId,tmdbId
130351,1185418,70027
130448,1029360,243688
130450,3332064,266647
130452,1791682,252512
130490,2908446,262500
130520,2224026,228161
130522,0147926,20377
130576,2649554,245703
130580,3720788,275060
130628,3318220,244063
130634,2820852,168259
130642,2944198,228973
130682,2207484,256030
130960,0468463,39041
130970,0484855,13015
130980,2634236,137221
131013,2561572,257091
131168,2764784,254578
131451,3280916,299551
131714,2493486,308504
131724,4299972,321640
131796,2404425,304357
131830,3399024,269148
132046,1964418,158852
132074,3399112,250665
132146,2543336,229182
