movieId,imdbId,tmdbId
3245,0058604,32015
3246,0104797,1883
3247,0105417,2005
3248,0108147,6279
3249,0104389,11087
3250,0106246,7305
3251,0088683,24735
3252,0105323,9475
3253,0105793,8872
3254,0108525,8873
3255,0104694,11287
3256,0105112,9869
3257,0103855,619
3258,0104070,9374
3259,0104231,11259
3260,0104454,8293
3261,0105415,11068
3262,0105665,1923
3263,0105812,10158
3264,0103893,10206
3265,0104684,11782
3266,0103905,10086
3267,0104815,9367
3268,0105477,9876
3269,0104291,10326
3270,0104040,16562
3271,0105046,9609
3272,0103759,12143
3273,0134084,4234
3274,0105414,9605
3275,0144117,8374
3276,0171356,29076
