movieId,imdbId,tmdbId
3114,0120363,863
3115,0155711,31582
3116,0189744,125520
3117,0134154,22267
3118,0161023,55123
3120,0104114,10411
3121,0045877,41462
3122,0033021,1718
3125,0172396,20024
3127,0144715,13787
3128,0160513,54933
3129,0158371,9684
3130,0099165,9586
3133,0015863,33015
3134,0028950,777
3135,0079239,21887
3136,0050558,5652
3138,0096171,32331
3140,0014538,32628
3141,0100828,32669
3142,0096328,18161
3143,0063056,31681
3144,0060463,33666
3145,0150216,32274
3146,0205000,10402
3147,0120689,497
3148,0124315,1715
3150,0141974,42739
3152,0067328,25188
3153,0051337,15515
3155,0166485,1439
3156,0182789,2277
