movieId,imdbId,tmdbId
8907,0307453,10555
8908,0349710,11128
8910,0356721,1599
8911,0361696,14024
8914,0390384,14337
8915,0368658,26108
8916,0358135,4380
8917,0372588,3989
8918,0349416,16358
8920,0046874,2438
8921,0048563,65550
8923,0080009,11121
8927,0074279,21241
8928,0061655,3053
8929,0066834,28356
8930,0354575,12456
8931,0342143,55047
8933,0090985,18499
8935,0101301,13644
8937,0390022,13416
8938,0390538,1435
8943,0340012,18701
8946,0252028,15566
8947,0391198,1970
8948,0375173,8849
8949,0375063,9675
8950,0361862,4553
8951,0383694,11109
8954,0396705,126148
8955,0360130,16131
8957,0387564,176
8958,0350258,1677
