movieId,imdbId,tmdbId
5516,0274117,6173
5517,0232083,10305
5518,0082054,42337
5521,0093780,10081
5522,0073631,11484
5523,0180052,11692
5524,0300532,9266
5525,0246772,3640
5527,0256276,30072
5528,0265459,9357
5530,0258153,9296
5531,0281322,15070
5534,0290662,26895
5535,0268219,60608
5538,0088885,11243
5539,0090799,19975
5540,0082186,10323
5541,0102059,9595
5544,0080025,24750
5548,0090966,9941
5553,0094025,10859
5556,0295254,9544
5558,0235553,57351
5560,0022599,31514
5561,0103125,13571
5562,0275688,26056
5564,0283026,20616
5568,0087507,16806
5569,0068833,15516
5570,0117883,9299
5572,0303714,10611
