movieId,imdbId,tmdbId
6006,0305711,12090
6008,0291172,35172
6012,0295289,9582
6013,0257568,10628
6014,0271668,11078
6016,0317248,598
6021,0075675,11222
6022,0103671,13199
6025,0106500,15278
6027,0101748,14667
6031,0052918,34148
6032,0079477,20813
6033,0102500,53027
6035,0029453,26252
6037,0084737,19415
6039,0088414,5968
6040,0282209,10727
6042,0311320,9082
6047,0039305,20663
6051,0070155,7514
6056,0265116,44164
6057,0326769,12253
6058,0309593,9358
6059,0292506,1647
6060,0280720,9027
6062,0308514,21189
6063,0303361,10894
6064,0049291,28528
6073,0055597,43028
6077,0083908,4193
6078,0083943,10724
