movieId,imdbId,tmdbId
98126,1951166,121793
98154,0443272,72976
98160,1493157,135708
98175,1545106,73935
98230,1715873,58547
98243,1446192,81188
98279,2006040,101519
98296,1667310,97614
98369,2262308,119431
98441,0030657,38716
98458,0024854,31621
98473,0059050,4311
98491,2388725,140420
98585,0975645,112336
98587,2177511,96821
98604,1798188,83389
98607,1483797,71883
98611,0030302,43157
98615,0101522,55615
98795,0221300,142051
98803,0030371,38769
98809,0903624,49051
98829,0108624,10852
98836,1477855,87504
98908,1241017,40722
98913,2014392,80717
98933,1934269,117629
98961,1790885,97630
98963,2190367,97989
